Date,Open,High,Low,Close,Close_EWMA,Close_50_MA,Adj_Close,Volume
2016-04-12,27.335,27.625,27.165,27.61,27.27376,25.43675,25.59841,108929200
2016-04-13,27.7,28.085,27.7,28.01,27.40762,25.5148,25.96926,133029200
2016-04-14,27.905,28.0975,27.8325,28.025,27.51987,25.6029,25.98317,101895600
2016-04-15,28.0275,28.075,27.4325,27.4625,27.50944,25.6704,25.46165,187756000
2016-04-18,27.2225,27.2375,26.735,26.87,27.39318,25.7248,24.91232,243286000
2016-04-19,26.97,27,26.5575,26.7275,27.27215,25.78925,24.7802,129539600
2016-04-20,26.66,27.0225,26.515,26.7825,27.18312,25.84985,24.83119,122444000
2016-04-21,26.7325,26.7325,26.38,26.4925,27.05755,25.90475,24.56233,126210000
2016-04-22,26.2525,26.62,26.155,26.42,26.94163,25.9618,24.49511,134732400
2016-04-25,26.25,26.4125,26.1275,26.27,26.81952,26.0187,24.35604,112126400
2016-04-26,25.9775,26.325,25.9775,26.0875,26.68642,26.0705,24.18683,224064800
2016-04-27,24,24.6775,23.92,24.455,26.28071,26.0764,22.67327,458408400
2016-04-28,24.4025,24.47,23.5625,23.7075,25.81285,26.05995,21.98023,328970800
2016-04-29,23.4975,23.68,23.1275,23.435,25.38052,26.04735,21.72759,274126000
2016-05-02,23.4925,23.52,23.1,23.41,25.02224,26.03535,21.7044,192640400
2016-05-03,23.55,23.935,23.42,23.795,24.79911,26.02685,22.06136,227325200
2016-05-04,23.8,23.975,23.455,23.5475,24.57154,26.02435,21.83189,164102000
2016-05-05,23.5,23.5175,23.17,23.31,24.34217,26.01005,21.74327,143562000
2016-05-06,23.3425,23.3625,22.9625,23.18,24.13087,25.98985,21.62201,174799600
2016-05-09,23.25,23.4425,23.1475,23.1975,23.96116,25.96925,21.63833,131745600
2016-05-10,23.3325,23.3925,23.0275,23.355,23.85095,25.9529,21.78525,134747200
2016-05-11,23.37,23.3925,23.115,23.1275,23.71942,25.9128,21.57304,114876400
2016-05-12,23.18,23.195,22.3675,22.585,23.51316,25.86075,21.067,305258800
2016-05-13,22.5,22.9175,22.5,22.63,23.35258,25.80585,21.10898,177571200
2016-05-16,23.0975,23.5975,22.9125,23.47,23.37393,25.7602,21.89252,245039200
2016-05-17,23.6375,23.675,23.2525,23.3725,23.37367,25.7183,21.80158,187667600
2016-05-18,23.54,23.8025,23.4725,23.64,23.42209,25.68595,22.0511,168249600
2016-05-19,23.66,23.66,23.3925,23.55,23.44535,25.65135,21.96714,121768400
2016-05-20,23.66,23.8575,23.63,23.805,23.51074,25.6216,22.205,128104000
2016-05-23,23.9675,24.2975,23.9175,24.1075,23.61924,25.59245,22.48717,152074400
2016-05-24,24.305,24.5225,24.21,24.475,23.77483,25.56935,22.82997,140560800
2016-05-25,24.6675,24.935,24.5275,24.905,23.98032,25.54455,23.23107,152675200
2016-05-26,24.92,25.1825,24.66,25.1025,24.18435,25.51675,23.41529,225324800
2016-05-27,24.86,25.1175,24.8125,25.0875,24.34856,25.4895,23.4013,145364800
2016-05-31,24.9,25.1,24.705,24.965,24.46064,25.4592,23.28704,169228800
2016-06-01,24.755,24.885,24.5825,24.615,24.48871,25.42195,22.96056,116693200
2016-06-02,24.4,24.46,24.1575,24.43,24.47803,25.37695,22.788,160766400
2016-06-03,24.4475,24.5675,24.3625,24.48,24.47839,25.3359,22.83463,114019600
2016-06-06,24.4975,25.4725,24.3875,24.6575,24.51096,25.3007,23.00021,93170000
2016-06-07,24.8125,24.9675,24.74,24.7575,24.55578,25.2699,23.09348,89638000
2016-06-08,24.755,24.89,24.67,24.735,24.58837,25.2262,23.07249,83392400
2016-06-09,24.625,24.9975,24.615,24.9125,24.6473,25.17665,23.23807,106405600
2016-06-10,24.6325,24.8375,24.62,24.7075,24.65825,25.12585,23.04685,126851600
2016-06-13,24.6725,24.78,24.275,24.335,24.59947,25.0626,22.69938,152082000
2016-06-14,24.33,24.62,24.1875,24.365,24.55684,24.9943,22.72737,127727600
2016-06-15,24.455,24.6025,24.2575,24.285,24.50742,24.93095,22.65274,117780800
2016-06-16,24.1125,24.4375,24.0175,24.3875,24.48561,24.8639,22.74835,125307200
2016-06-17,24.155,24.1625,23.825,23.8325,24.36687,24.79785,22.23065,244032800
2016-06-20,24,24.1425,23.7575,23.775,24.25925,24.73005,22.17702,137647600
2016-06-21,23.735,24.0875,23.67,23.9775,24.20803,24.6645,22.36591,142185600
2016-06-22,24.0625,24.2225,23.8375,23.8875,24.14975,24.59005,22.28196,116876400
2016-06-23,23.985,24.0725,23.8125,24.025,24.12707,24.51035,22.41022,128960800
2016-06-24,23.2275,23.665,23.1625,23.35,23.98578,24.41685,21.78058,301245600
2016-06-27,23.25,23.2625,22.875,23.01,23.80837,24.3278,21.46344,181958400
2016-06-28,23.225,23.415,23.035,23.3975,23.73366,24.25835,21.82489,161779600
2016-06-29,23.4925,23.6375,23.4075,23.6,23.70936,24.1958,22.01379,146124000
2016-06-30,23.61,23.9425,23.575,23.9,23.74402,24.13815,22.29362,143345600
2016-07-01,23.8725,24.1175,23.8325,23.9725,23.78556,24.08775,22.36124,104106000
2016-07-05,23.8475,23.85,23.615,23.7475,23.77864,24.0343,22.15137,110820800
2016-07-06,23.65,23.915,23.5925,23.8825,23.79753,23.98655,22.2773,123796400
2016-07-07,23.925,24.125,23.905,23.985,23.83161,23.9445,22.3729,100558400
2016-07-08,24.1225,24.2225,24.0125,24.17,23.89314,23.9388,22.54547,115648400
2016-07-11,24.1875,24.4125,24.1825,24.245,23.95711,23.94955,22.61543,95179600
2016-07-12,24.2925,24.425,24.28,24.355,24.02946,23.96795,22.71804,96670000
2016-07-13,24.3525,24.4175,24.21,24.2175,24.06365,23.9841,22.58978,103568800
2016-07-14,24.3475,24.7475,24.33,24.6975,24.17889,24.00215,23.03752,155676000
2016-07-15,24.73,24.825,24.625,24.695,24.27273,24.0251,23.03518,120548000
2016-07-18,24.675,25.0325,24.65,24.9575,24.39723,24.05805,23.28004,145975600
2016-07-19,24.89,25,24.835,24.9675,24.50092,24.0938,23.28937,95119600
2016-07-20,25,25.115,24.935,24.99,24.58984,24.12965,23.31036,105104000
2016-07-21,24.9575,25.25,24.7825,24.8575,24.63851,24.1597,23.18676,130808000
2016-07-22,24.815,24.825,24.5775,24.665,24.64332,24.19045,23.0072,113254800
2016-07-25,24.5625,24.71,24.23,24.335,24.58727,24.22545,22.69938,161531600
2016-07-26,24.205,24.4925,24.105,24.1675,24.51094,24.2562,22.54314,224959200
2016-07-27,26.0675,26.0875,25.6875,25.7375,24.73395,24.30155,24.00761,369379200
2016-07-28,25.7075,26.1125,25.705,26.085,24.9796,24.3558,24.33176,159479200
2016-07-29,26.0475,26.1375,25.92,26.0525,25.17467,24.40405,24.30145,110934800
2016-08-01,26.1025,26.5375,26.1025,26.5125,25.41791,24.4633,24.73053,152671600
2016-08-02,26.5125,26.5175,26,26.12,25.54557,24.5096,24.36441,135266400
2016-08-03,26.2025,26.46,26.1925,26.4475,25.70955,24.5564,24.6699,120810400
2016-08-04,26.395,26.5,26.32,26.4675,25.84736,24.59625,24.8223,109634800
2016-08-05,26.5675,26.9125,26.545,26.87,26.0333,24.63555,25.19978,162213600
2016-08-08,26.88,27.0925,26.79,27.0925,26.22588,24.67535,25.40845,112148800
2016-08-09,27.0575,27.235,27.0025,27.2025,26.40345,24.71765,25.51161,105260800
2016-08-10,27.1775,27.225,26.94,27,26.51191,24.75835,25.32169,96034000
2016-08-11,27.13,27.2325,26.9625,26.9825,26.59747,24.8057,25.30528,109938000
2016-08-12,26.945,27.11,26.945,27.045,26.67884,24.858,25.3639,74641600
2016-08-15,27.035,27.385,27.02,27.37,26.80451,24.9158,25.66869,103472800
2016-08-16,27.4075,27.5575,27.3025,27.345,26.90278,24.96955,25.64525,135177600
2016-08-17,27.275,27.3425,27.085,27.305,26.97591,25.0205,25.60773,101424000
2016-08-18,27.3075,27.4,27.255,27.27,27.02938,25.0712,25.57491,87938800
2016-08-19,27.1925,27.4225,27.09,27.34,27.08586,25.11975,25.64056,101472400
2016-08-22,27.215,27.275,26.9625,27.1275,27.09343,25.16815,25.44127,103280800
2016-08-23,27.1475,27.33,27.1325,27.2125,27.11508,25.2257,25.52099,85030800
2016-08-24,27.1425,27.1875,26.92,27.0075,27.09552,25.27855,25.32873,94700400
2016-08-25,26.8475,26.97,26.67,26.8925,27.05861,25.3307,25.22088,100344800
2016-08-26,26.8525,26.9875,26.5775,26.735,26.99977,25.37765,25.07316,111065200
2016-08-29,26.655,26.86,26.5725,26.705,26.94617,25.4351,25.04503,99881200
2016-08-30,26.45,26.625,26.375,26.5,26.86505,25.4896,24.85277,99455600
2016-08-31,26.415,26.6425,26.41,26.525,26.80322,25.54055,24.87621,118649600
2016-09-01,26.535,26.7,26.405,26.6825,26.78127,25.59645,25.02393,106806000
2016-09-02,26.925,27,26.705,26.9325,26.80877,25.6546,25.25839,107210000
2016-09-06,26.975,27.075,26.8775,26.925,26.8299,25.7261,25.25135,107521600
2016-09-07,26.9575,27.19,26.7675,27.09,26.87719,25.8077,25.4061,169457200
2016-09-08,26.8125,26.8175,26.31,26.38,26.78679,25.86735,24.74023,212008000
2016-09-09,26.16,26.43,25.7825,25.7825,26.6042,25.911,24.17987,186228000
2016-09-12,25.6625,26.43,25.6325,26.36,26.5598,25.9602,24.72148,181171200
2016-09-13,26.8775,27.1975,26.81,26.9875,26.63756,26.0205,25.30997,248704800
2016-09-14,27.1825,28.2575,27.15,27.9425,26.87482,26.1044,26.20561,443554800
2016-09-15,28.465,28.9325,28.3725,28.8925,27.24167,26.2046,27.09656,359934400
2016-09-16,28.78,29.0325,28.51,28.73,27.51228,26.2995,26.94415,319547600
2016-09-19,28.7975,29.045,28.3125,28.395,27.67277,26.384,26.62998,188092000
2016-09-20,28.2625,28.53,28.1275,28.3925,27.80363,26.46695,26.62764,138057200
2016-09-21,28.4625,28.4975,28.11,28.3875,27.90979,26.5476,26.62295,144012800
2016-09-22,28.5875,28.735,28.5,28.655,28.04528,26.63635,26.87382,124296000
2016-09-23,28.605,28.6975,27.8875,28.1775,28.06932,26.70595,26.426,209924800
2016-09-26,27.91,28.3475,27.8875,28.22,28.09672,26.77645,26.46586,119477600
2016-09-27,28.25,28.295,28.085,28.2725,28.12868,26.84275,26.51509,98429600
2016-09-28,28.4225,28.66,28.3575,28.4875,28.19392,26.91315,26.71673,118564400
2016-09-29,28.29,28.45,27.95,28.045,28.16684,26.97425,26.30174,143548000
2016-09-30,28.115,28.3425,27.95,28.2625,28.18423,27.04235,26.50572,145516400
2016-10-03,28.1775,28.2625,28.07,28.13,28.17437,27.11165,26.38145,86807200
2016-10-04,28.265,28.5775,28.1575,28.25,28.18812,27.18995,26.494,118947200
2016-10-05,28.35,28.415,28.1725,28.2625,28.20165,27.27185,26.50572,85812400
2016-10-06,28.425,28.585,28.2825,28.4725,28.25089,27.32655,26.70266,115117200
2016-10-07,28.5775,28.64,28.3775,28.515,28.29891,27.37515,26.74252,97433600
2016-10-10,28.755,29.1875,28.68,29.0125,28.42866,27.43435,27.2091,144944000
2016-10-11,29.425,29.6725,29.05,29.075,28.54617,27.4856,27.26772,256164000
2016-10-12,29.3375,29.495,29.1875,29.335,28.6896,27.5499,27.51155,150347200
2016-10-13,29.1975,29.36,28.93,29.245,28.79058,27.60585,27.42715,140769600
2016-10-14,29.47,29.5425,29.2825,29.4075,28.90275,27.66465,27.57954,142608800
2016-10-17,29.3325,29.46,29.195,29.3875,28.99088,27.715,27.56079,94499600
2016-10-18,29.545,29.5525,29.3625,29.3675,29.05936,27.7605,27.54203,98214000
2016-10-19,29.3125,29.44,28.45,29.28,29.09948,27.80205,27.45997,80138400
2016-10-20,29.215,29.345,29.0825,29.265,29.12957,27.84735,27.4459,96503200
2016-10-21,29.2025,29.2275,29.07,29.15,29.13329,27.8907,27.33805,92770800
2016-10-24,29.275,29.435,29.25,29.4125,29.18405,27.93805,27.58424,94154800
2016-10-25,29.4875,29.59,29.3275,29.5625,29.25286,27.9819,27.72491,192516000
2016-10-26,28.5775,28.925,28.3275,28.8975,29.18825,28.01295,27.10124,264536800
2016-10-27,28.8475,28.965,28.525,28.62,29.08493,28.03925,26.841,138248000
2016-10-28,28.4675,28.8025,28.3625,28.43,28.96585,28.06245,26.66281,151446800
